# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"9","A9","11","9825.856",,"145680.83","56218.793"
"9","A9","12","10023.761",,"145560.16","56198.09"
"9","A9","13","10315.769",,"145802.97","56206.254"
"9","A9","14","10306.146",,"145726.08","56444.223"
"9","A9","15","10328.101",,"145569.1","56421.99"
"9","A9","16","10340.273",,"145469.11","56400.9"
"9","A9","17","10389.222",,"145321.11","56461.02"
"9","A9","18","10198.543",,"145124.86","56401.855"
"9","A9","19","10117.245",,"144820.64","56377.44"
"9","A9","20","10304.054",,"144672.97","56396.734"
"9","A9","21","10373.651",,"144639.28","56615.035"
"9","A9","22","10344.939",,"144551.75","56588.44"
"9","A9","23","10402.463",,"144509.45","56618.05"
"9","A9","24","10486.033",,"144541.1","56773.254"
"9","A9","25","10463.724",,"144518.72","56642.695"
"9","A9","26","10473.776",,"144419.19","56608.098"
"9","A9","27","10792.694",,"144303.05","56910.52"
"9","A9","28","10862.214",,"144209.25","56798.12"
"9","A9","29","10839.523",,"144143.11","56770.02"
"9","A9","30","11149.163",,"144060.67","57237.97"
"9","A9","31","11302.876",,"143922.1","57555.082"
"9","A9","32","11840.28",,"143677.33","57782.555"
"9","A9","33","13520.231",,"143662.67","58488.465"
"9","A9","34","15235.196",,"143831.17","59312.05"
"9","A9","35","17351.982",,"143850.61","60192.855"
"9","A9","36","19893.936",,"143887.67","60647.57"
"9","A9","37","22234.518",,"143925.22","61332.254"
"9","A9","38","24124.291",,"144214.14","61867.414"
"9","A9","39","25617.879",,"144428.66","62314.816"
"9","A9","40","27597.236",,"144424.8","62761.543"
"9","A9","41","29661.16",,"144396.48","63082.52"
