# File Name: C:\Users\charl\Dropbox\eutops\data\raw_data\methylight\Barcelona_selfsamples\2021-08-11_BARCA_plate 3_standards.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 06:23:43 PM CEST
# Run End Date/Time: 2021-08-11 07:33:08 PM CEST
# Run Duration: 69 minutes 25 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-10-27 04:34:55 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2022-10-27 04:35:14 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"26","B2","32","179507.19",,"137869.47","229416.94"
"26","B2","33","186927.62",,"138491.14","233448.42"
"26","B2","34","192774.95",,"139263.66","236190.9"
"26","B2","35","197477.92",,"140353.69","237621.12"
"26","B2","36","201582.88",,"140898.4","239108.03"
"26","B2","37","204853.48",,"141566.1","240140.78"
"26","B2","38","207623.3",,"141978.7","241023.34"
"26","B2","39","210289.3",,"142598.88","241252.78"
"26","B2","40","212417.67",,"143229.52","241597.98"
"26","B2","41","214217.7",,"143780.89","242490.88"
"26","B2","42","216086.92",,"144155.08","243390.47"
"26","B2","43","217761.9",,"145000.83","244713.62"
"26","B2","44","219673.25",,"145643.61","245907.53"
"26","B2","45","221501.44",,"145975.38","246541.64"
"27","B3","1","66520.56",,"135616.52","123222.055"
"27","B3","2","65929.58",,"134921.53","122318.54"
"27","B3","3","64787.145",,"133177.81","120184.64"
"27","B3","4","63963.773",,"131705.06","118305.61"
"27","B3","5","63021.7",,"130387.82","117069.43"
"27","B3","6","61449.582",,"128932.76","115362.01"
"27","B3","7","60463.777",,"126527.54","113016.45"
"27","B3","8","60193.824",,"125423.48","111381.36"
"27","B3","9","59959.258",,"124998.055","111114.92"
"27","B3","10","59873.9",,"124955.016","111219.266"
"27","B3","11","59826.574",,"125126.66","111150.56"
"27","B3","12","59846.6",,"125294.56","111187.68"
"27","B3","13","59970.89",,"125262.055","111516.79"
"27","B3","14","60062.305",,"125199.555","111740.695"
"27","B3","15","60393.824",,"125228.38","111944.08"
"27","B3","16","60350.566",,"125433.78","112128.805"
"27","B3","17","60336.25",,"125508.766","112210.46"
"27","B3","18","60593.65",,"125816.49","112529.45"
"27","B3","19","60583.76",,"125917.375","113077.414"
"27","B3","20","60699.445",,"125947.52","113419.586"
"27","B3","21","61434.66",,"125996.07","113928.01"
"27","B3","22","61903.715",,"126466.3","114112.46"
"27","B3","23","62194.25",,"126687.77","114842.13"
"27","B3","24","63240.223",,"127003.7","115920.266"
"27","B3","25","64369.277",,"127373.89","117984.695"
"27","B3","26","66665.234",,"127694.78","121801.25"
"27","B3","27","70532.47",,"128059.76","129015.33"
"27","B3","28","77614.125",,"128456.72","140303.64"
"27","B3","29","88298.61",,"129031.8","155021.44"
"27","B3","30","102135.93",,"130129.086","170514.73"
"27","B3","31","117841.43",,"131086.88","185861.31"
"27","B3","32","132900.12",,"132118.78","199177.72"
"27","B3","33","146508.86",,"133152.45","209908.14"
"27","B3","34","158863.94",,"134303.73","218213.67"
"27","B3","35","168842.7",,"135148.48","224231.92"
"27","B3","36","177086.36",,"135733.31","228475.95"
"27","B3","37","183820.53",,"136391.81","231689.62"
"27","B3","38","189177.75",,"137143.56","233728.06"
"27","B3","39","193312.4",,"137800.61","235301.02"
"27","B3","40","196761.31",,"138143.67","236452.67"
"27","B3","41","199845.61",,"138969.72","237321.7"
"27","B3","42","202500.88",,"139653.67","237798.7"
"27","B3","43","205336.7",,"140113.56","238683.08"
"27","B3","44","207485.1",,"140418.92","238964.14"
"27","B3","45","208863.05",,"140814.55","239432.55"
"28","B4","1","77208.52",,"203916.44","192172.14"
"28","B4","2","76802.45",,"203028.03","191119.45"
"28","B4","3","75753.74",,"200789.06","189367.98"
"28","B4","4","74138.6",,"197757.7","186815.88"
"28","B4","5","73093.18",,"195936.72","183892.52"
"28","B4","6","73018.27",,"195320.31","183021.84"
"28","B4","7","73345.43",,"195189.8","183076.33"
"28","B4","8","73030.92",,"195195.67","183560.05"
"28","B4","9","73016.19",,"194997.83","183602.0"
"28","B4","10","73467.73",,"194956.02","183514.8"
"28","B4","11","73984.93",,"195181.77","183462.25"
"28","B4","12","74623.11",,"195169.67","183605.11"
"28","B4","13","74387.36",,"195064.61","183926.53"
"28","B4","14","74229.46",,"194935.69","183938.25"
"28","B4","15","74305.84",,"194959.02","183893.33"
"28","B4","16","74422.086",,"195341.34","184058.86"
"28","B4","17","75156.81",,"195410.47","184084.23"
"28","B4","18","75400.99",,"195423.55","184024.62"
"28","B4","19","75245.05",,"195284.47","184193.48"
"28","B4","20","74872.63",,"194842.55","184663.45"
"28","B4","21","74809.65",,"194800.33","185118.33"
"28","B4","22","75340.266",,"195095.69","185039.53"
"28","B4","23","75648.53",,"194758.03","184761.58"
"28","B4","24","75788.88",,"194732.12","184698.16"
"28","B4","25","75930.12",,"195045.11","185264.05"
"28","B4","26","76151.87",,"194606.69","186275.17"
"28","B4","27","77191.3",,"194545.95","187241.61"
"28","B4","28","78366.66",,"194939.22","189237.4"
"28","B4","29","80845.96",,"195302.19","194347.81"
"28","B4","30","85979.26",,"195241.2","202389.73"
"28","B4","31","95492.87",,"195267.6","217028.3"
"28","B4","32","109693.69",,"195886.97","237312.14"
